file,map.name,map.path,map.scale,map.load_time,vis_radius,robustness_radius,robustness_angle,robustness_dist,sample_arc_edges_angle,sample_arc_edges_dist,rob_radius,vis.mesh_type,vis.bucket_size,vis.buckets_optimized,vis.time_mesh,"vis.time_fill_bucketing ",vis.time_optimize_buckets,vis.time_total,vis_graph_reflex.n_nodes,vis_graph_reflex.n_reflex,vis_graph_reflex.n_convex,vis_graph_reflex.time_reflex_vertices,vis_graph_reflex.time_vis_graph_reflex_reflex,vis_graph_reflex.time_vis_graph_reflex_reflex_to_bool,vis_graph_reflex.time_reflex_graph,vis_graph_reflex.time_vis_planner,vis_graph_reflex.time_total,target_regions.min_coverage_ratio,target_regions.cnt,target_regions.area,target_regions.map_coverage,target_regions.time,target_regions_bucketing.bucket_ratio_in,target_regions_bucketing.bucket_size_in,target_regions_bucketing.bucket_ratio_real,target_regions_bucketing.bucket_size_real,target_regions_bucketing.bucket_cnt,target_regions_bucketing.time,weight_regions.cnt,weight_regions.time,weight_regions_bucketing.bucket_ratio_in,weight_regions_bucketing.bucket_size_in,weight_regions_bucketing.time,route_cyclic,guards_1.method,guards_1.param.ka_ordering,guards_1.param.ka_selection_rule,guards_1.n_orig,guards_1.n_new,guards_1.n_diff,guards_1.time_generate,guards_1.time_postprocess,guards_1.time_rest,guards_1.time_total,guards_1.coverage.coverage_ratio,guards_1.coverage.covered_ratio,guards_1.coverage.left_to_cover,guards_1.coverage.uncovered_area,guards_2.method,guards_2.param.reflex_tolerance,guards_2.param.reflex_dist_from_vertex,guards_2.n_orig,guards_2.n_new,guards_2.n_diff,guards_2.time_generate,guards_2.time_postprocess,guards_2.time_rest,guards_2.time_total,guards_2.coverage.coverage_ratio,guards_2.coverage.covered_ratio,guards_2.coverage.left_to_cover,guards_2.coverage.uncovered_area,process_coverage.filtering.n_prior_filtering,process_coverage.filtering.n_after_filtering,process_coverage.filtering.n_filtered,process_coverage.filtering.regions_n_buckets_avg,process_coverage.filtering.time_bucketing_coverage_avg,process_coverage.filtering.time_filtering_avg,process_coverage.filtering.time_bucketing_coverage,process_coverage.filtering.time_filtering,process_coverage.filtered,process_coverage.n_prior_filtering,process_coverage.n_after_filtering,process_coverage.n_filtered,process_coverage.coverage_ratio,process_coverage.covered_ratio,process_coverage.left_to_cover,process_coverage.uncovered_area,process_coverage.time,apply_filter_time,time_get_cities,vis_graph_cities.n_cities,vis_graph_cities.time_save_cities,vis_graph_cities.time_vis_graph_city_reflex,vis_graph_cities.time_vis_graph_city_reflex_to_bool,vis_graph_cities.time_vis_graph_city_city,vis_graph_cities.time_vis_graph_city_city_to_bool,vis_graph_cities.time_total,agp_n,agp_time,method,dual_samp,filtered,bucketed,method_full,method_type,filtered_bucketed
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_600cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030150740000000004,6,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.001590052,0.001269533,1.72e-07,0.0028597570000000001,959,597,362,8.0725999999999999e-05,0.001471782,6.0800000000000001e-05,0.00097041100000000002,0.00017483400000000001,0.002758553,0.999,1,12838.539852893664,0.99999999999999989,0.00091967300000000008,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00013222900000000001,1,7.2520000000000002e-06,0.10000000000000001,nan,0.00010400600000000001,true,ka,ears_small,best,0,631,631,0.00053634500000000003,0.016439626000000002,0.0081702879999999978,0.025146259000000001,0.999,0.99999999747969326,0,3.2357058555150666e-05,reflex,0,0,631,1228,597,0.00026503900000000001,0.015749384000000002,0.012183766999999998,0.028198190000000001,0.999,0.99999999769906378,0,2.9540661655030886e-05,1228,328,900,1.6384364820846906,1.9358394951140067e-05,0.00075719913414634156,0.023772109000000003,0.24836131600000003,true,1228,328,900,0.999,0.99900616802101105,0,12.759351464106409,0.27231717500000002,0.00025524400000000001,6.1190000000000002e-06,328,3.9412000000000001e-05,0.001095389,4.3667000000000001e-05,0.004714172,2.1895000000000003e-05,0.0059145350000000003,328,0.32957328299999999,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030111650000000001,48,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.001618134,0.001224948,1.7700000000000001e-07,0.0028432590000000003,959,597,362,7.557000000000001e-05,0.0015141340000000001,5.8302000000000005e-05,0.00097034200000000001,0.00017735300000000002,0.0027957010000000003,0.999,1,12838.539852893664,0.99999999999999989,0.00088921200000000001,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.000130364,1,7.3220000000000004e-06,0.10000000000000001,nan,0.00010411800000000001,true,ka,ears_small,best,0,396,396,0.000440199,0.10937556600000001,0.030169978999999986,0.139985744,0.999,0.99996802077277569,0,0.4105665830161403,reflex,0,0,396,993,597,0.000256011,0.15797318500000002,0.075495299999999987,0.233724496,0.999,0.999990094392331,0,0.12717353877325321,993,66,927,4.3544813695871101,8.3948893252769403e-05,0.0022825306818181823,0.083361251000000011,0.15064702500000002,true,993,66,927,0.999,0.99905712681654046,0,12.10511493711461,0.234228822,0.00025305500000000002,1.004e-06,66,1.4766000000000001e-05,0.00027389900000000003,1.7621e-05,0.00039920100000000002,2.9520000000000003e-06,0.00070843900000000005,66,0.61180189700000009,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0029919200000000003,48,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016289340000000001,0.0012150260000000001,1.7100000000000001e-07,0.0028441310000000006,959,597,362,0.000102478,0.0014873810000000001,5.9962000000000006e-05,0.00096196800000000011,0.00017703100000000002,0.00278882,0.999,1,12838.539852893664,0.99999999999999989,0.00088629500000000005,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012950900000000001,1,7.2430000000000008e-06,0.10000000000000001,nan,0.000103689,true,ka,ears_small,best,0,396,396,0.00042965400000000002,0.352350424,0.017926040000000032,0.37070611800000003,0.999,0.99955487749876759,0,5.7147229691527439,reflex,0,0,396,993,597,0.00025532400000000002,0.54910244200000002,0.038110985000000097,0.58746875100000007,0.999,0.99972061653129796,0,3.5868757957021917,993,96,897,3.6465256797583083,6.3980121852970796e-05,0.0015007291145833334,0.063532261000000007,0.14406999500000001,true,993,96,897,0.999,0.99900166988808692,0,12.817100922892983,0.20778903900000001,0.00024886200000000003,1.1565e-05,96,1.9714000000000001e-05,0.000375437,4.0708999999999999e-05,0.00062308700000000003,6.9770000000000003e-06,0.001065924,96,1.1698238430000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.003286326,48,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016321090000000001,0.0012607360000000001,1.7100000000000001e-07,0.0028930160000000004,959,597,362,7.4632e-05,0.001503545,5.7898e-05,0.00099165300000000011,0.000174465,0.0028021930000000001,0.999,1,12838.539852893664,0.99999999999999989,0.00090967400000000007,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012924,1,7.9140000000000008e-06,0.10000000000000001,nan,0.00010343200000000001,true,ka,ears_small,best,0,396,396,0.00042414400000000005,0.0032079910000000003,0.021412645000000001,0.025044780000000003,0.999,0.99999999994676669,0,6.8343820203153882e-07,reflex,0,0,396,993,597,6.1265000000000004e-05,0.0039137460000000001,0.088459581000000009,0.09243459200000001,0.999,0.99999999996546085,0,4.4343244098854484e-07,993,58,935,4.9869083585095666,0.00010073106948640484,0.0027506671896551727,0.100025952,0.15953869700000001,true,993,58,935,0.999,0.99900696019802993,0,12.749181067883212,0.25980251600000004,0.00023062000000000001,1.2407e-05,58,2.4218000000000001e-05,0.000239127,5.0825000000000002e-05,0.00033300300000000001,5.682e-06,0.00065285500000000004,58,0.38121381800000004,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030126490000000001,48,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016522990000000001,0.0012274710000000002,1.73e-07,0.0028799430000000003,959,597,362,8.8833000000000008e-05,0.00150048,5.9926000000000002e-05,0.0010053380000000002,0.00017806700000000001,0.002832644,0.999,1,12838.539852893664,0.99999999999999989,0.00088647600000000008,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00013063900000000002,1,7.9670000000000001e-06,0.10000000000000001,nan,0.000104139,true,ka,ears_small,best,0,396,396,0.00043102600000000004,0.060032431000000004,0.030129232999999998,0.090592690000000003,0.999,0.9999999999314334,0,8.8029473488404619e-07,reflex,0,0,396,993,597,0.00025395499999999999,0.08338761900000001,0.081592737000000012,0.16523431100000002,0.999,0.99999999993270072,0,8.6402434645860282e-07,993,65,928,4.5387713997985903,8.8696654582074531e-05,0.0023221676923076925,0.088075778000000007,0.15094090000000002,true,993,65,928,0.999,0.99906803903332542,0,11.965018007095587,0.23923933900000002,0.00023657700000000002,1.1696000000000001e-05,65,1.6474000000000002e-05,0.000274768,1.7425e-05,0.00040279500000000001,2.977e-06,0.00071443899999999998,65,0.498963398,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030258090000000004,48,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016214210000000001,0.001217851,1.7100000000000001e-07,0.0028394430000000005,959,597,362,8.3265999999999999e-05,0.0014845450000000001,5.7895e-05,0.00097366800000000002,0.00017511500000000002,0.0027744890000000002,0.999,1,12838.539852893664,0.99999999999999989,0.00090895400000000001,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012882400000000001,1,7.2080000000000003e-06,0.10000000000000001,nan,0.00010231200000000001,true,ka,ears_small,best,0,396,396,0.00042918300000000003,0.20305753800000001,0.026265150000000015,0.22975187100000002,0.999,0.99978269545781584,0,2.7898730239042742,reflex,0,0,396,993,597,0.00025455300000000003,0.29192142500000001,0.065870095000000017,0.35804607300000002,0.999,0.99991088697172448,0,1.1440811644583899,993,76,917,4.095669687814703,7.6919055387714001e-05,0.0020580721842105264,0.076380622000000009,0.15641348600000002,true,993,76,917,0.999,0.99906323563544286,0,12.026686622214243,0.23300810500000002,0.00023486600000000002,1.1743000000000001e-05,76,1.4137e-05,0.00030783300000000003,2.3064000000000001e-05,0.00048710200000000005,4.1710000000000004e-06,0.000836307,76,0.82468327000000008,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_4800cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030005920000000003,48,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016332450000000002,0.001203101,1.7800000000000001e-07,0.002836524,959,597,362,7.3839000000000009e-05,0.001480842,5.7754000000000003e-05,0.00098035099999999997,0.00017377000000000001,0.0027665559999999999,0.999,1,12838.539852893664,0.99999999999999989,0.00088688200000000008,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012978800000000001,1,7.2800000000000006e-06,0.10000000000000001,nan,0.00010249100000000001,true,ka,ears_small,best,0,396,396,0.00041745500000000001,0.034185420000000001,0.032712208,0.067315082999999998,0.999,0.99999999984880317,0,1.9411457595694404e-06,reflex,0,0,396,993,597,0.00025303100000000002,0.047186474000000006,0.089403575999999998,0.13684308100000001,0.999,0.99999999983111598,0,2.1682244945599692e-06,993,63,930,4.7482376636455186,9.4827820745216533e-05,0.0024459565873015876,0.094164026000000012,0.15409526500000001,true,993,63,930,0.999,0.99907072450547207,0,11.930540465930928,0.24848453300000001,0.00022844600000000001,5.4950000000000008e-06,63,1.3383e-05,0.00025293800000000002,4.8260000000000002e-05,0.00037699700000000001,6.5690000000000001e-06,0.00069814699999999998,63,0.45649589099999999,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030177350000000001,4,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016135350000000001,0.0011964360000000002,1.7100000000000001e-07,0.0028101420000000007,959,597,362,7.608300000000001e-05,0.0015075820000000001,5.7361000000000002e-05,0.00095834900000000005,0.00018483300000000002,0.0027842080000000003,0.999,1,12838.539852893664,0.99999999999999989,0.0008887010000000001,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012951100000000001,1,7.1200000000000004e-06,0.10000000000000001,nan,0.000104067,true,ka,ears_small,best,0,1318,1318,0.00081866700000000003,0.081392908999999999,0.018776960000000009,0.100988536,0.999,0.99994060704060272,0,0.76251887588934175,reflex,0,0,1318,1915,597,0.00026019300000000003,0.041320235000000004,0.022657348000000008,0.06423777600000001,0.999,0.9999445758478791,0,0.71156518552400849,1915,790,1125,1.397911227154047,1.456666266318538e-05,0.0017404550443037975,0.027895159000000003,1.374959485,true,1915,790,1125,0.999,0.99901818574721413,0,12.605061407370146,1.403181628,0.00064723200000000008,1.1088000000000001e-05,790,0.000179724,0.002566132,9.5591e-05,0.021915707000000003,9.8004000000000006e-05,0.024855158000000002,790,1.5722362940000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030151350000000004,4,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016462430000000001,0.0012567310000000001,1.8000000000000002e-07,0.0029031539999999998,959,597,362,7.7095000000000006e-05,0.001472414,5.8554000000000002e-05,0.00098173100000000001,0.00017721800000000001,0.0027670120000000001,0.999,1,12838.539852893664,0.99999999999999989,0.00090378100000000009,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00014669500000000002,1,7.8840000000000011e-06,0.10000000000000001,nan,0.00010378400000000001,true,ka,ears_small,best,0,2761,2761,0.0013557770000000001,0.63894988400000008,0.082810294999999923,0.723115956,0.999,0.99188025701830396,0.0071197429816960422,104.24564382308512,reflex,0,0,2761,3358,597,0.00026143600000000004,0.17857017900000002,0.09794295499999997,0.27677457,0.999,0.99432726491065837,0.0046727350893416286,72.829635489607796,3358,2587,771,1.2692078618225133,1.279090887432996e-05,0.004644277563587167,0.042951872000000002,12.014746057,true,3358,2587,771,0.999,0.99432726448231246,0.0046727355176875429,72.829640988944675,12.058522933000001,0.0024537199999999999,3.9611000000000004e-05,2587,0.000370021,0.0067699460000000006,0.00025911800000000002,0.178345112,0.00087599800000000001,0.18662019499999999,2587,13.062367089,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0031418540000000003,4,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.001719714,0.001222096,1.72e-07,0.0029419820000000001,959,597,362,8.0381000000000002e-05,0.001474073,5.7648000000000001e-05,0.0010156730000000001,0.000175453,0.0028032280000000001,0.999,1,12838.539852893664,0.99999999999999989,0.00088724000000000008,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00013121000000000001,1,7.5820000000000004e-06,0.10000000000000001,nan,0.00010405000000000001,true,ka,ears_small,best,0,1120,1120,0.00072768700000000008,0.0029926500000000003,0.010055921000000001,0.013776258000000001,0.999,0.99999999948524509,0,6.6087019544437174e-06,reflex,0,0,1120,1717,597,5.6100000000000002e-05,0.001258477,0.01199457,0.013309147,0.999,0.99999999964012976,0,4.6202086508707372e-06,1717,643,1074,1.4525334886429819,1.5308345952242283e-05,0.0010065861399688959,0.026284430000000001,0.64723488800000006,true,1717,643,1074,0.999,0.99902017721666914,0,12.579493847417822,0.67380476900000008,0.00040633500000000002,6.3080000000000004e-06,643,0.00018302500000000002,0.0019806030000000001,6.9141000000000008e-05,0.013695756000000002,5.8112000000000002e-05,0.015986637000000001,643,0.70485060600000005,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030920280000000001,4,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016339640000000001,0.001249378,1.7100000000000001e-07,0.0028835130000000003,959,597,362,7.9763000000000002e-05,0.0017132800000000002,5.9304000000000007e-05,0.00098985999999999996,0.000176028,0.0030182350000000002,0.999,1,12838.539852893664,0.99999999999999989,0.00100358,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00013101200000000001,1,7.4760000000000001e-06,0.10000000000000001,nan,0.00010294400000000001,true,ka,ears_small,best,0,1201,1201,0.00077113000000000008,0.040559968000000002,0.015186231000000001,0.056517329000000005,0.999,0.99999858026032251,0,0.018227384421881619,reflex,0,0,1201,1798,597,0.00025674600000000002,0.022651995000000001,0.018381570000000003,0.041290311000000003,0.999,0.99999999341906132,0,8.448964160255167e-05,1798,727,1071,1.4171301446051168,1.5033963292547276e-05,0.0014336657317744156,0.027031066000000003,1.0422749870000001,true,1798,727,1071,0.999,0.99900320294979661,0,12.797418649045067,1.069596263,0.00046986800000000002,5.8970000000000005e-06,727,0.00010524300000000001,0.0021588970000000003,8.6983000000000004e-05,0.017829378,8.5792000000000008e-05,0.020266293000000001,727,1.171422008,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0031971530000000003,4,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016069010000000002,0.0012208920000000001,1.73e-07,0.0028279660000000003,959,597,362,7.9698000000000008e-05,0.001500049,6.1261000000000009e-05,0.00099094999999999999,0.00018007100000000002,0.0028120290000000002,0.999,1,12838.539852893664,0.99999999999999989,0.00089617900000000009,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.00012755700000000001,1,7.5580000000000003e-06,0.10000000000000001,nan,0.00010304200000000001,true,ka,ears_small,best,0,1634,1634,0.00096440700000000002,0.19617069600000001,0.030824694000000014,0.22795979700000002,0.999,0.99965173060522494,0,4.4712705025349981,reflex,0,0,1634,2231,597,0.00025662800000000001,0.081819212000000002,0.036129740000000007,0.11820558,0.999,0.99974066490383573,0,3.3294839659964097,2231,1049,1182,1.3670999551770506,1.4504428507395786e-05,0.0026630037588179219,0.03235938,2.7934909430000001,true,2231,1049,1182,0.999,0.99901299246009101,0,12.671735631039747,2.8262614610000001,0.00091969200000000006,1.4340000000000002e-05,1049,0.00017373000000000001,0.0030115620000000002,0.00012068200000000001,0.032836082000000003,0.00015703100000000002,0.036299087000000008,1049,3.1762785400000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/pol01_smoothed/radius_400cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,pol01_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/pol01_smoothed/pol01_smoothed""",1,0.0030081270000000002,4,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0016013610000000001,0.0012096210000000001,1.73e-07,0.0028111550000000001,959,597,362,7.894e-05,0.0015036720000000002,5.7454000000000003e-05,0.00097967500000000016,0.00017596500000000001,0.0027957060000000002,0.999,1,12838.539852893664,0.99999999999999989,0.00089701600000000005,0.10000000000000001,nan,0.10000000055879354,32.293689310515425,32,0.000128701,1,8.4130000000000006e-06,0.10000000000000001,nan,0.000104572,true,ka,ears_small,best,0,1150,1150,0.00075160400000000001,0.021835662000000002,0.012518979,0.035106245000000001,0.999,0.99999999598786138,0,5.1510001652500578e-05,reflex,0,0,1150,1747,597,0.00025439100000000002,0.012786644000000002,0.015067539999999999,0.028108575,0.999,0.99999999633916181,0,4.6999817100780214e-05,1747,691,1056,1.4327418431597023,1.4659156840297653e-05,0.0012320391201157744,0.025609547,0.85133903200000005,true,1747,691,1056,0.999,0.99902304725465896,0,12.542646750321392,0.87723525400000002,0.00041649000000000005,7.2570000000000001e-06,691,8.6729000000000003e-05,0.0020367219999999999,9.5613000000000008e-05,0.017362453999999999,0.000116989,0.019698507000000001,691,0.94428694600000007,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/6p03_smoothed/radius_6400cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,6p03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/6p03_smoothed/6p03_smoothed""",1,0.00496395,64,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0045161950000000006,0.0081364520000000006,1.79e-07,0.012652826000000001,2464,1717,747,0.00016985200000000001,0.0055022990000000004,0.00029117200000000002,0.0034498410000000004,0.00066927000000000002,0.010082434000000001,0.999,1,151744.84222692015,0.99999999999999967,0.0026817480000000003,0.10000000000000001,nan,0.10000000055879354,49.9980002794303,96,0.00044075600000000005,1,1.9292000000000001e-05,0.10000000000000001,nan,0.00038344700000000003,true,ka,ears_small,best,0,1126,1126,0.0020939750000000001,0.33442588100000004,0.057314780999999981,0.39383463700000004,0.999,0.99998893205266393,0,1.6795039227113644,reflex,0,0,1126,2843,1717,0.00071956100000000007,0.47871275300000005,0.10761870800000001,0.58705102200000003,0.999,0.99998919030973832,0,1.6403147436883656,2843,210,2633,4.7857896588111153,0.00010245994266619768,0.0031249045095238098,0.291293617,0.65622994700000004,true,2843,210,2633,0.999,0.99902580877160896,0,147.82849428812887,0.94880328700000005,0.001037659,2.7704000000000001e-05,210,0.00010504100000000001,0.0010675050000000001,8.1887999999999999e-05,0.0027063960000000002,1.1487e-05,0.0039723170000000004,210,1.945464276,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
